Ekipman_ID,Ekipman_Yaşı_Yıl,Summer_Peak_Flag_sum,Time_To_Repair_Hours_mean,Time_To_Repair_Hours_max,Urban_Customer_Ratio_mean,Rural_Customer_Ratio_mean,MV_Customer_Ratio_mean,urban_mv_Avg,urban_lv_Avg,suburban_lv_Avg,rural_mv_Avg,rural_lv_Avg,total_customer_count_Avg,component_voltage,Arıza_Nedeni_Çeşitlilik,Arıza_Nedeni_Tutarlılık,MTBF_Gün,MTBF_Lifetime_Gün,MTBF_Degradation_Ratio,Son_Arıza_Gun_Sayisi,Tekrarlayan_Arıza_90gün_Flag,EDBS_freq_pct,voltage_level,Beklenen_Ömür_Yıl,Yas_Beklenen_Omur_Orani,MTBF_InterFault_Trend,MTBF_InterFault_StdDev,AgeRatio_Recurrence_Interaction,Overdue_Factor,Kentsel_Müşteri_Oranı,OG_Müşteri_Oranı,Ekipman_Yoğunluk_Skoru,Neden_Değişim_Flag,Equipment_Class_Primary,Ekipman_Sınıfı,İlçe,Mahalle,Voltage_Class,Bölge_Tipi
56402581.0,5.765913757700205,1,2.256666666666667,2.667222222222222,0.0,0.0,0.0,,,,0.0,0.0,78.5,0.4,1.0,1.0,128.0,1053.0,3.98046875,890.0,0,,0.4,25,0.2306365503080082,,1.0667320902845927,0.0,6.953125,0.0,0.0,0.0011223344556677,0,Sigorta,Bina,Alaşehir,Yesilyurt,AG,Kentsel
56402582.0,5.765913757700205,0,1.7472222222222222,1.7472222222222222,0.0,0.0,0.0,,,,0.0,0.0,17.0,0.4,1.0,1.0,,2106.0,,928.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0010764262648008,0,Sigorta,Bina,Alaşehir,Yesilyurt,AG,Kentsel
56402627.0,5.765913757700205,1,2.5497916666666667,4.2813888888888885,0.0,0.8194444444444444,0.0,,,,0.0,5.5,5.5,0.4,1.0,1.0,276.0,526.5,1.098731884057971,384.0,0,,0.4,25,0.2306365503080082,1.391304347826087,0.7361912613355317,0.0,1.391304347826087,0.0,0.0,0.0025974025974025,0,Sigorta,Bina,Salihli,Burhan,AG,Kentsel
56402654.0,5.765913757700205,1,0.7525,0.8716666666666667,0.0,0.0,0.0,,,,0.0,0.0,30.5,0.4,1.0,1.0,438.0,1053.0,1.3527397260273972,746.0,0,,0.4,25,0.2306365503080082,,0.7772151898734178,0.0,1.7031963470319635,0.0,0.0,0.001338688085676,0,Sigorta,Bina,Salihli,Kurtulus,AG,Kentsel
56402681.0,5.765913757700205,1,2.188611111111112,2.188611111111112,0.0,0.5,0.0,,,,0.0,1.0,1.0,0.4,1.0,1.0,,2106.0,,686.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0014556040756914,0,Sigorta,OG/AG Trafo,Alaşehir,Osmaniye,AG,Kentsel
56402709.0,5.765913757700205,5,2.832888888888889,5.430555555555555,0.0,0.0,0.0,,,,0.0,0.0,135.0,0.4,1.0,1.0,88.25,421.2,1.5025495750708215,310.0,1,,0.4,25,0.2306365503080082,3.5127478753541075,2.1764705882352944,0.2306365503080082,3.5127478753541075,0.0,0.0,0.0032154340836012,0,Sigorta,Bina,Alaşehir,Yesilyurt,AG,Kentsel
56402710.0,5.765913757700205,0,4.190138888888889,7.528888888888889,0.0,0.0,0.0,,,,0.0,0.0,51.0,0.4,1.0,1.0,581.0,1053.0,0.6798623063683304,208.0,0,,0.4,25,0.2306365503080082,,1.6658227848101266,0.0,0.3580034423407917,0.0,0.0,0.0047846889952153,0,Sigorta,Bina,Alaşehir,Yesilyurt,AG,Kentsel
56402744.0,48.48186173853525,0,3.1065740740740737,5.871388888888889,0.0,0.2079199735449735,0.0,,,,0.0,12.666666666666666,60.0,0.4,1.0,1.0,354.0,5902.666666666667,1.0951035781544256,454.0,0,,0.4,25,1.93927446954141,,14.226139294926911,0.0,1.2824858757062148,0.0,0.0,0.0021978021978021,0,Sigorta,AG Hat,Salihli,Karaoglanli,AG,Kentsel
56402758.0,5.765913757700205,1,1.138611111111111,1.138611111111111,0.0,0.0,0.0,,,,0.0,0.0,17.0,0.4,1.0,1.0,,2106.0,,731.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0013661202185792,0,Sigorta,Bina,Alaşehir,Beseylul,AG,Kentsel
56402811.0,5.765913757700205,1,1.3102777777777777,2.513333333333333,0.0,0.0,0.0,,,,0.0,0.0,77.83333333333333,0.4,2.0,0.8571428571428571,174.2,351.0,1.2131649445082282,396.0,1,,0.4,25,0.2306365503080082,2.273249138920781,0.6608832807570979,0.2306365503080082,2.273249138920781,0.0,0.0,0.0025188916876574,0,Sigorta,Bina,Alaşehir,Yenice,AG,Kentsel
